Solubility(%),Yield(uM),Yield(ug/ml),Calculated MW(kDa),Calculated pI,Sequence length,Sequence mass,Type of gene product numeric,Cell location numeric,Steric parameter,Polarizability,Volume,Hydrophobicity,Helix probability,Sheet probability
66.0,0.5,30.0,55.0,6.1,490,55036,2,0,2.202346938775509,0.1501428571428568,3.404183673469391,0.3122653061224489,0.2943265306122443,0.2973265306122451
102.0,0.8,51.0,65.6,5.1,616,65652,3,0,2.091899350649342,0.1352759740259738,3.05508116883117,0.3391071428571429,0.3028733766233757,0.2898214285714286
5.0,1.3,73.0,54.951,6.0,503,55016,10,0,2.193558648111327,0.1438966202783297,3.2411530815109333,0.3786083499005966,0.299602385685884,0.3005964214711733
20.0,0.3,17.0,60.279,6.17,540,60337,0,0,2.212185185185181,0.1494074074074071,3.353981481481485,0.3876481481481486,0.2915185185185181,0.2991111111111114
13.0,0.8,48.0,61.325,5.61,553,61396,13,0,2.079602169981909,0.1475226039782998,3.2922242314647407,0.3354792043399638,0.3107956600361659,0.2852983725135629
17.0,0.3,22.0,61.937,5.9,538,62007,20,0,2.2811524163568744,0.159163568773234,3.567918215613386,0.3336431226765797,0.2943122676579918,0.303457249070632
26.0,0.4,23.0,58.197,5.64,518,58269,0,0,2.137625482625478,0.1505212355212354,3.4061776061776103,0.3806563706563707,0.2950193050193042,0.2944208494208494
17.0,1.5,32.0,20.6,8.8,187,20580,12,2,2.271016042780746,0.1496256684491979,3.346631016042783,0.6568983957219254,0.2834224598930486,0.3116577540106953
7.0,0.4,28.0,64.914,6.55,569,64980,0,0,2.231441124780313,0.1550439367311069,3.512548330404223,0.3753251318101932,0.2892091388400695,0.3022671353251319
10.0,0.3,20.0,78.374,5.68,692,78468,5,0,2.2118352601155986,0.1539161849710982,3.467919075144511,0.3725578034682082,0.3034682080924846,0.2970520231213875
10.0,0.3,17.0,55.856,8.25,502,55901,1,0,2.183984063745016,0.148266932270916,3.358286852589647,0.4268326693227094,0.2869721115537838,0.3004183266932271
38.0,1.1,73.0,63.9,7.8,570,63998,0,0,2.1692982456140317,0.1507017543859646,3.4020877192982506,0.319087719298246,0.293719298245613,0.2926140350877193
24.0,0.7,48.0,66.179,4.94,599,66270,0,0,2.147662771285469,0.1444741235392319,3.2990317195325582,0.3522704507512525,0.3012687813021699,0.2953255425709516
77.0,0.5,31.0,60.3,6.0,545,60374,0,0,2.221431192660547,0.1466422018348623,3.315779816513766,0.380165137614679,0.2899449541284399,0.3024954128440369
36.0,0.4,26.0,64.9,6.0,591,64977,0,0,2.100152284263955,0.144416243654822,3.2343993231810506,0.3687817258883251,0.2913367174280876,0.2940778341793574
15.0,0.8,54.0,66.84,6.97,608,66902,0,0,2.112680921052625,0.1454111842105262,3.268437500000003,0.3551809210526319,0.3050822368421049,0.2893256578947373
10.0,0.6,41.0,66.029,6.44,592,66096,17,0,2.2339695945945883,0.1497128378378376,3.371621621621624,0.3977195945945947,0.2956418918918911,0.3008614864864872
18.0,1.1,61.0,57.625,6.78,541,57682,14,0,2.1304621072088668,0.137024029574861,3.086284658040667,0.4102957486136781,0.2963216266173742,0.2953049907578561
25.0,0.4,29.0,69.017,6.27,639,69089,8,0,2.103896713615017,0.1378716744913926,3.127323943661975,0.3789827856025034,0.2873708920187787,0.2975743348982789
17.0,0.4,35.0,77.771,5.14,714,77871,0,0,2.155406162464978,0.1415546218487393,3.196848739495797,0.3689775910364149,0.2971848739495791,0.2964425770308125
32.0,0.6,45.0,72.1,5.7,663,72212,0,0,2.070723981900447,0.1412518853695322,3.19004524886878,0.3572549019607846,0.2967420814479629,0.2906033182503775
48.0,0.5,34.0,73.8,4.8,658,73898,0,0,2.141854103343457,0.1493313069908814,3.368434650455929,0.3808966565349542,0.2954255319148928,0.2951519756838906
52.0,0.7,36.0,53.7,5.2,499,53812,0,0,2.137935871743485,0.1374549098196389,3.145150300601208,0.4253707414829662,0.2921042084168332,0.2947294589178359
6.0,0.6,31.0,53.8,10.3,499,53809,12,2,2.2439078156312577,0.1450501002004003,3.218336673346693,0.5833667334669339,0.2937875751502997,0.3074549098196394
50.0,0.2,15.0,70.4,5.3,619,70532,0,3,2.202358642972535,0.1555411954765748,3.491825525040392,0.4047819063004848,0.2922940226171238,0.299256865912763
29.0,1.2,73.0,62.4,6.2,567,62491,0,1,2.23553791887125,0.1445149911816575,3.281005291005292,0.423015873015873,0.2827689594356256,0.3066313932980604
27.0,0.3,18.0,60.6,6.9,535,60694,10,1,2.2238130841121464,0.1526542056074762,3.4831028037383205,0.3954953271028035,0.2965794392523358,0.3012710280373831
77.0,0.7,49.0,70.2,5.7,630,70244,0,0,2.13746031746031,0.1481904761904759,3.338507936507939,0.3245714285714284,0.2953492063492055,0.2940476190476194
34.0,0.5,22.0,42.9,5.9,383,43002,8,0,2.1320365535248045,0.1508355091383807,3.375326370757181,0.363968668407311,0.2971540469973886,0.2943603133159269
101.0,0.2,9.0,60.6,5.1,553,60700,1,3,2.12531645569619,0.1439059674502707,3.223092224231464,0.2441952983725141,0.3181193490054237,0.289873417721519
40.0,0.2,16.0,65.5,6.1,581,65565,0,0,2.128261617900164,0.1510843373493973,3.421652323580038,0.3508777969018932,0.2970223752151453,0.289759036144579
93.0,0.3,20.0,70.1,4.5,613,70263,3,0,2.1921370309950983,0.1544698205546492,3.4875203915171302,0.2414355628058728,0.3101305057096242,0.2913376835236542
31.0,0.9,49.0,55.0,8.3,506,55066,5,3,2.1683794466403072,0.1433399209486164,3.182964426877469,0.3481027667984193,0.3004545454545448,0.2983992094861665
17.0,0.4,29.0,72.605,6.46,672,72678,0,0,2.151130952380946,0.1395535714285712,3.159598214285717,0.401889880952381,0.2894791666666661,0.2965773809523813
48.0,0.9,50.0,56.3,5.8,523,56402,0,0,2.208260038240912,0.1369598470363286,3.1498279158699813,0.4178011472275332,0.2831931166347987,0.3039579349904401
5.0,1.6,61.0,38.071,7.02,350,38109,0,0,2.113742857142856,0.1427428571428568,3.183342857142858,0.3576857142857146,0.2896857142857139,0.2948857142857145
30.0,2.0,72.0,35.6,5.9,334,35621,8,0,2.088293413173649,0.1357784431137721,3.06125748502994,0.3842215568862278,0.2989520958083831,0.2912574850299404
49.0,0.6,20.0,36.8,7.8,344,36885,15,1,2.1808139534883684,0.1367151162790696,3.077238372093028,0.4194767441860467,0.2739534883720927,0.3062790697674419
85.0,1.9,75.0,39.9,6.3,369,39938,12,0,2.1968021680216765,0.1392682926829265,3.173712737127372,0.4425745257452577,0.2916531165311649,0.3006233062330624
12.0,1.0,38.0,39.641,6.79,362,39682,10,0,2.13406077348066,0.1427071823204415,3.2442541436464114,0.3599171270718235,0.3028176795580108,0.2920441988950276
8.0,1.9,80.0,42.075,6.52,378,42119,14,0,2.183888888888884,0.1498412698412694,3.349391534391533,0.3982804232804232,0.3015343915343911,0.2981746031746035
9.0,0.5,18.0,34.388,6.49,308,34425,10,0,2.1512337662337626,0.1509415584415582,3.372662337662336,0.390649350649351,0.3045454545454545,0.2925649350649351
3.0,1.1,44.0,39.236,9.7,478,52138,11,0,2.0613389121338868,0.1427615062761502,3.1901046025104653,0.3485774058577411,0.3080543933054387,0.2868828451882846
10.0,1.0,35.0,35.162,6.93,315,35199,0,0,2.192857142857141,0.1501269841269838,3.3802222222222227,0.4057142857142858,0.2983809523809521,0.3012380952380953
23.0,2.4,104.0,44.275,5.81,412,44329,8,0,2.12065533980582,0.1371601941747569,3.1094417475728164,0.3721601941747574,0.2922087378640773,0.2973300970873787
65.0,1.2,53.0,45.0,5.8,411,45069,8,0,2.1189781021897787,0.1429197080291966,3.22484184914842,0.4185644768856447,0.2839172749391722,0.2998296836982968
15.0,0.9,49.0,56.362,8.03,506,56415,12,0,2.222035573122527,0.1510474308300392,3.3676284584980225,0.3838537549407117,0.2904743083003942,0.2999209486166011
75.0,1.8,63.0,35.7,6.7,332,35713,12,1,2.0634638554216838,0.1387951807228913,3.110090361445783,0.2728012048192775,0.2986445783132525,0.2888253012048195
10.0,2.0,76.0,37.32,6.84,346,37357,5,0,2.171271676300577,0.1398843930635834,3.1337283236994224,0.3926589595375726,0.2981791907514447,0.2977745664739888
9.0,1.3,53.0,39.666,6.03,362,39710,8,0,2.17516574585635,0.1453038674033146,3.2370994475138137,0.4181491712707187,0.2948066298342539,0.2974033149171272
98.0,0.4,14.0,32.9,6.2,312,32910,1,0,2.164294871794867,0.1329166666666664,3.0243910256410267,0.421762820512821,0.2958653846153845,0.2997756410256412
22.0,3.0,100.0,33.527,5.29,313,33573,8,0,2.1013099041533514,0.1377316293929711,3.0757827476038337,0.4258785942492016,0.2851118210862619,0.2987539936102238
79.0,2.3,77.0,33.7,6.3,312,33756,0,0,2.1407051282051235,0.1409615384615381,3.169839743589743,0.4235576923076922,0.2907692307692307,0.2994871794871798
91.0,2.7,107.0,39.6,5.0,376,39648,12,0,2.034308510638295,0.1334840425531911,2.9795744680851066,0.3287765957446816,0.3047606382978719,0.2839095744680854
31.0,0.8,43.0,54.0,6.1,488,54032,8,0,2.193217213114752,0.1469262295081964,3.3044672131147563,0.4217622950819669,0.2957991803278684,0.2990163934426231
77.0,0.1,6.0,58.5,6.4,518,58588,1,3,2.334478764478762,0.1550772200772196,3.49694980694981,0.5197297297297299,0.29569498069498,0.310926640926641
76.0,4.2,159.0,37.8,5.1,335,37823,3,0,2.1004179104477587,0.1527761194029847,3.4114626865671647,0.3209253731343289,0.3059999999999997,0.2877910447761195
2.0,0.9,61.0,67.2,9.7,586,67296,8,2,2.284897610921495,0.1606825938566551,3.5774061433447115,0.4820819112627984,0.2937201365187709,0.3053071672354955
41.0,1.7,66.0,39.0,8.2,350,39089,8,2,2.1558285714285685,0.1493428571428568,3.372542857142861,0.3900000000000004,0.3032285714285712,0.2972000000000003
32.0,3.0,118.0,39.3,8.7,354,39324,5,0,2.0970621468926507,0.1480225988700561,3.314067796610172,0.3223728813559325,0.3047175141242936,0.2913841807909606
7.0,2.6,105.0,40.3,4.9,367,40368,12,5,1.9825340599455048,0.1450136239782012,3.202697547683928,0.27866485013624,0.274386920980926,0.2859945504087194
39.0,0.7,35.0,52.1,6.5,461,52176,5,0,2.2362255965292825,0.1546203904555311,3.4640563991323248,0.3880260303687642,0.3064642082429495,0.2970281995661605
9.0,1.8,74.0,40.311,7.56,394,40352,7,0,2.000710659898474,0.1270050761421315,2.83053299492386,0.4003553299492391,0.2987309644670046,0.2878426395939091
46.0,1.9,81.0,43.5,4.8,376,43517,7,0,2.284202127659572,0.159920212765957,3.583670212765957,0.4188563829787236,0.2982712765957443,0.3066489361702127
39.0,3.8,155.0,40.8,5.9,358,40843,0,1,2.172094972067037,0.154329608938547,3.4865642458100568,0.3107262569832406,0.2918715083798875,0.2959776536312849
25.0,1.7,77.0,45.3,6.4,419,45357,4,4,2.1010739856801868,0.1397613365155128,3.180835322195706,0.4869451073985684,0.2932696897374694,0.2945584725536997
14.0,4.1,182.0,44.075,8.34,396,44108,0,0,2.211843434343431,0.1478787878787874,3.3591666666666677,0.4070959595959599,0.2847727272727267,0.3056060606060606
6.0,2.5,110.0,44.667,6.19,401,44226,8,0,2.137780548628425,0.1448877805486281,3.267306733167083,0.4181047381546137,0.2804738154613461,0.2993516209476308
52.0,1.4,63.0,44.2,6.0,400,44226,14,0,2.139374999999996,0.1462749999999995,3.300675000000004,0.4329750000000003,0.3014749999999997,0.2945000000000001
13.0,0.3,12.0,42.199,6.94,385,42238,0,0,2.2117922077922048,0.1449090909090905,3.265506493506496,0.4344155844155844,0.2998701298701294,0.2989870129870132
14.0,0.7,26.0,36.3,7.7,322,36339,0,2,2.3000931677018626,0.1554347826086952,3.4629503105590054,0.4764285714285717,0.2958074534161488,0.3077329192546585
31.0,1.3,66.0,50.1,6.5,451,50185,0,0,2.1657427937915688,0.1491352549889132,3.362394678492244,0.4743458980044349,0.2980266075388022,0.2993348115299335
41.0,2.7,97.0,35.4,5.2,320,35477,0,0,2.1580624999999958,0.1456874999999997,3.325468750000001,0.4103750000000002,0.3032187499999999,0.2963750000000004
50.0,1.1,51.0,48.7,7.3,431,48765,0,0,2.1543387470997635,0.1536890951276098,3.449698375870072,0.3825290023201863,0.30568445475638,0.2922041763341069
29.0,1.1,37.0,32.895,6.25,305,32930,0,0,2.1357704918032754,0.1383934426229506,3.1544590163934427,0.4291475409836071,0.2873442622950819,0.293672131147541
12.0,1.2,59.0,49.241,7.16,445,49292,7,0,2.0615730337078624,0.1461348314606737,3.316898876404497,0.3768089887640454,0.2908764044943812,0.2882022471910113
18.0,0.2,12.0,68.624,6.32,600,68695,7,0,2.2542499999999963,0.1560499999999998,3.54226666666667,0.4152499999999999,0.2910333333333327,0.3017000000000004
12.0,2.0,68.0,34.551,6.02,312,34594,5,0,2.202980769230766,0.1450641025641022,3.327275641025642,0.4452564102564108,0.2999038461538461,0.3004487179487182
21.0,0.7,33.0,45.468,6.4,405,45517,8,0,2.226962962962963,0.1505925925925921,3.425283950617288,0.4272839506172836,0.2912839506172833,0.3016790123456793
113.0,1.0,43.0,43.2,6.3,400,43290,0,0,2.1222749999999984,0.1413999999999996,3.1614500000000008,0.3832000000000002,0.2928749999999995,0.2946500000000001
85.0,0.8,37.0,45.4,6.0,422,45406,0,0,2.142488151658764,0.1383412322274877,3.1363033175355457,0.4036729857819903,0.2958056872037909,0.2967772511848345
102.0,2.5,89.0,36.3,4.4,337,36364,8,0,2.098338278931746,0.1379228486646881,3.135192878338279,0.410652818991098,0.3014243323442135,0.2947477744807122
15.0,0.4,18.0,41.326,6.83,378,41368,0,0,2.1728042328042307,0.1439947089947086,3.26346560846561,0.3982275132275134,0.2941534391534386,0.2970105820105821
62.0,0.2,8.0,36.6,10.1,331,36668,2,3,2.1328700906344387,0.1433836858006039,3.3261933534743235,0.4172507552870093,0.300574018126888,0.2914199395770396
13.0,1.7,73.0,42.563,5.89,406,42613,0,0,2.0266995073891585,0.131428571428571,2.943325123152708,0.3678078817733992,0.2858866995073886,0.2913300492610838
58.0,1.0,39.0,39.1,6.5,361,39137,0,0,2.1207202216066463,0.1391135734072018,3.1598060941828257,0.322825484764543,0.2849307479224372,0.2924099722991692
33.0,1.5,51.0,34.9,4.7,310,35002,0,0,2.2628387096774194,0.1500645161290319,3.422064516129032,0.4288064516129035,0.2929032258064514,0.3033870967741938
1.0,2.0,96.0,48.7,5.9,446,48542,12,5,2.038363228699549,0.1410313901345288,3.1615919282511245,0.3769282511210762,0.2785650224215238,0.2908968609865471
38.0,0.6,21.0,34.5,6.0,310,34503,11,2,2.2383225806451605,0.1523870967741932,3.3752580645161294,0.4952903225806454,0.3027419354838705,0.3020000000000001
59.0,0.7,30.0,44.0,10.0,385,44061,20,0,2.223948051948049,0.1591688311688307,3.5625974025974045,0.3372467532467533,0.2992727272727265,0.3012467532467531
8.0,2.0,69.0,35.304,7.14,311,35332,5,0,2.2387138263665576,0.155852090032154,3.476109324758843,0.4262700964630226,0.2971704180064305,0.3013826366559486
12.0,0.2,9.0,47.1,8.2,445,47163,10,2,2.354876404494381,0.1423370786516848,3.156314606741572,0.7560674157303373,0.2935505617977522,0.3195505617977532
67.0,0.4,20.0,47.8,6.1,442,47901,0,0,2.0514932126696803,0.1409954751131217,3.169592760180997,0.4048642533936652,0.2935746606334836,0.2909502262443441
39.0,0.5,21.0,42.5,8.7,387,42585,12,1,2.222196382428936,0.1442635658914726,3.2577260981912146,0.3356072351421191,0.2935400516795858,0.3033074935400516
37.0,0.5,20.0,41.6,6.2,381,41671,8,0,2.1530708661417286,0.1407874015748028,3.224829396325461,0.4287926509186355,0.2841732283464563,0.2978740157480316
82.0,0.8,37.0,45.8,5.9,416,45828,0,0,2.151730769230765,0.1433413461538457,3.2686298076923084,0.3994471153846154,0.2874999999999993,0.2971875000000001
9.0,1.8,64.0,35.5,10.4,306,35493,0,3,2.1898039215686267,0.1642483660130714,3.648921568627451,0.4378104575163405,0.2980065359477122,0.3009477124183006
77.0,0.6,29.0,46.2,8.2,412,46216,8,0,2.234927184466018,0.1502669902912616,3.4164320388349547,0.3870388349514566,0.2945145631067956,0.3030097087378642
93.0,0.5,19.0,37.4,5.8,345,37409,8,0,2.14828985507246,0.1403478260869562,3.1624637681159427,0.386985507246377,0.2957971014492749,0.2965797101449278
80.0,0.9,31.0,34.7,6.6,321,34723,0,0,2.1596573208722747,0.1426168224299062,3.191339563862927,0.4585046728971962,0.2894704049844236,0.2987850467289722
87.0,0.8,43.0,53.8,5.9,471,53816,0,0,2.194437367303608,0.1550318471337575,3.4871337579617854,0.3127176220806796,0.2972611464968147,0.2960297239915074
12.0,2.0,68.0,33.869,7.35,308,33903,17,0,2.1817207792207776,0.1448701298701296,3.286948051948053,0.4090584415584415,0.2999025974025971,0.2984090909090913
96.0,0.4,13.0,36.4,6.1,328,36475,13,1,2.174420731707316,0.1365243902439022,3.309786585365857,0.3200609756097564,0.2928353658536583,0.2960670731707318
77.0,1.8,64.0,34.5,6.9,323,34490,0,0,2.126099071207427,0.1355108359133124,3.09811145510836,0.3546749226006193,0.2925696594427244,0.293777089783282
14.0,2.4,100.0,41.025,8.23,365,41059,12,0,2.200109589041092,0.1518630136986297,3.4296164383561667,0.3749041095890413,0.3007397260273968,0.2964931506849317
62.0,1.2,44.0,37.6,9.0,338,37615,12,1,2.1213905325443765,0.1482840236686386,3.341804733727812,0.3237869822485211,0.2905621301775143,0.2941420118343195
5.0,1.0,41.0,40.125,6.82,350,40160,17,0,2.222314285714284,0.1581714285714281,3.540028571428573,0.4191714285714284,0.3004571428571426,0.2992285714285714
13.0,1.2,61.0,49.334,4.95,453,49403,0,0,2.139403973509934,0.1425165562913903,3.1856732891832267,0.3792052980132449,0.2897792494481229,0.2971743929359825
33.0,1.2,58.0,49.5,6.0,467,49599,3,0,2.1992077087794395,0.1340899357601708,3.077623126338332,0.4907280513918627,0.2895074946466804,0.3029336188436834
9.0,1.1,45.0,40.989,6.53,395,41031,8,0,2.098253164556959,0.1288101265822782,2.909367088607594,0.4684556962025317,0.293518987341772,0.2966835443037979
76.0,2.0,96.0,49.0,6.8,467,49022,8,0,2.1571948608137,0.1319271948608133,2.983083511777304,0.3869593147751608,0.2991006423982865,0.2990578158458247
82.0,0.6,20.0,36.0,7.2,338,36067,8,0,2.109822485207095,0.1346153846153843,3.094585798816569,0.4386982248520713,0.3040532544378697,0.295207100591716
18.0,1.4,51.0,35.62,6.57,316,35659,0,0,2.194398734177211,0.1523734177215186,3.4413291139240507,0.3455696202531647,0.3037974683544302,0.2986075949367089
62.0,0.8,33.0,38.7,7.8,347,38746,1,1,2.15979827089337,0.1483285302593656,3.373515850144094,0.4019020172910665,0.2951008645533137,0.2944380403458216
20.0,1.3,55.0,41.22,5.85,375,41269,0,0,2.177333333333331,0.1447466666666663,3.2604533333333365,0.4225600000000003,0.2956799999999995,0.2981599999999998
87.0,2.7,100.0,36.8,6.5,344,36842,18,6,2.0483720930232514,0.1343895348837207,3.066104651162793,0.3193604651162795,0.2917151162790694,0.291918604651163
26.0,0.0,2.0,39.2,9.7,353,39194,11,2,2.3973937677053825,0.1579036827195463,3.4707365439093505,0.7840793201133145,0.3019263456090646,0.3228045325779039
93.0,0.5,18.0,36.8,5.1,345,36854,0,0,2.1222318840579693,0.1358840579710142,3.073246376811595,0.4121159420289857,0.2822318840579708,0.2990434782608696
59.0,1.7,81.0,47.0,6.2,424,47029,0,0,2.0873820754716936,0.1482311320754712,3.312617924528304,0.3440094339622643,0.2991037735849051,0.2901886792452832
60.0,2.8,119.0,43.0,7.4,384,43086,8,0,2.211901041666666,0.1507031249999996,3.3852083333333343,0.3318229166666669,0.2921093749999995,0.3009895833333335
37.0,1.5,70.0,45.0,6.4,404,45090,0,0,2.1621287128712856,0.1498514851485144,3.350643564356433,0.3448267326732672,0.2961881188118808,0.2946782178217822
12.0,0.7,35.0,48.998,7.87,426,49040,13,0,2.235352112676054,0.158896713615023,3.585962441314556,0.4501408450704226,0.3026760563380276,0.2981455399061034
14.0,1.4,69.0,51.048,5.72,453,51109,0,0,2.091015452538628,0.1516777041942601,3.398344370860929,0.3547902869757178,0.2879911699779244,0.2932008830022078
41.0,0.5,20.0,43.9,6.2,400,43978,0,1,2.137424999999999,0.1449249999999996,3.2644250000000024,0.4120250000000003,0.2996749999999994,0.2922250000000004
7.0,2.7,103.0,38.016,6.74,353,38051,8,0,2.068611898016995,0.1404532577903679,3.1314164305949,0.4335410764872519,0.2852124645892349,0.2943626062322947
38.0,0.2,7.0,34.5,11.0,332,34483,10,2,2.236506024096383,0.1380120481927708,3.024186746987954,0.6996686746987952,0.2929819277108431,0.3120180722891572
64.0,2.5,87.0,35.0,7.6,327,35058,10,1,2.132232415902137,0.1385626911314982,3.099113149847095,0.3292354740061167,0.2939143730886845,0.298593272171254
87.0,1.7,75.0,43.8,6.0,1061,118197,0,0,2.1695004712535315,0.1407728557964192,3.318435438265786,0.216522148916118,0.3061262959472194,0.2933459000942512
43.0,1.3,65.0,49.1,6.5,444,49148,17,0,2.159594594594592,0.1464639639639635,3.317995495495499,0.3613063063063066,0.3051126126126119,0.2925225225225224
19.0,0.7,38.0,53.3,8.0,475,53330,17,2,2.1519789473684163,0.1521684210526314,3.40585263157895,0.4019578947368421,0.30538947368421,0.2960842105263158
10.0,1.3,72.0,53.1,5.3,518,58302,8,1,2.159401544401541,0.1509073359073356,3.419942084942084,0.367606177606178,0.2972779922779913,0.2965057915057918
